               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.1151,            0.042014,                   0,           0.0031606,            0.074074,            0.001142,           0.0001529,             0.11076,            0.040669,                   0,               6e-05,               6e-05,             0.09946
